date,harris_mean,harris_var,trump_mean,trump_var,other_mean,other_var
2024-07-24,0.41694233093494143,0.0007994662147270659,0.4711328134174972,0.0008337069770380835,0.06,0.001029655172413793
2024-07-25,0.41752985476921173,0.0008337794085162294,0.4700331041058669,0.0008723381399712613,0.060000000000000005,0.001031155172413793
2024-07-26,0.4180237777387235,0.0008761475744489448,0.4691155124391011,0.0009195677920694706,0.060000000000000005,0.001035655172413793
2024-07-27,0.41842457663983357,0.0009273059858046308,0.4683765669133773,0.0009763397800469316,0.06000000000000001,0.0010431551724137931
2024-07-28,0.43676293718822445,0.00041717589022916235,0.4513524587325149,0.0004264691294907793,0.08428567086975199,0.0005418807178647301
2024-07-29,0.4401225422873932,0.0003358601760744957,0.4528306421432229,0.00034186829479731297,0.08441394916394328,0.0005460857298268039
2024-07-30,0.4405345568500337,0.00034787940666560516,0.4525271151455616,0.0003541360394678537,0.08451382491092149,0.00055236450920647
2024-07-31,0.4408445492793274,0.0003640839266965692,0.4523078748425642,0.00037067335205439716,0.08458510290950969,0.0005607315036347733
2024-08-01,0.4410642599568888,0.00038465477946773776,0.45215768341666374,0.00039167618065423445,0.0846282360714407,0.00057119714598889
2024-08-02,0.43900554110590595,0.0002655489499557655,0.4601967986971432,0.0002693033496128773,0.07201702919593364,0.0003709945250935462
2024-08-03,0.4325402217067933,0.0002325340130976828,0.45040371333774804,0.00023531800569718647,0.06863068231165356,0.0002752826381534477
2024-08-04,0.4322217338214895,0.0002437241339433209,0.4502127646327773,0.00024677095250988065,0.06843412976796481,0.0002791731017132482
2024-08-05,0.431922532583792,0.0002574400752007156,0.45003379338334126,0.0002609011310051133,0.06822889972286117,0.00028381940343928257
2024-08-06,0.43165275780157775,0.00027381043427733993,0.44987101325151685,0.00027784528653791393,0.06801805255648229,0.00028921817038236647
2024-08-07,0.4314178174622251,0.00029294320426963413,0.44972869163992657,0.000297714926979818,0.06780444942536644,0.00029536725742638614
2024-08-08,0.4348829400886476,0.0002461653080359756,0.4567700038828195,0.00024972441758432643,0.05834573409541997,0.00022792737780148373
2024-08-09,0.43494996840213873,0.0002617063251223016,0.45708018920287813,0.00026584717837941073,0.05801748005702927,0.0002322963626307208
2024-08-10,0.4350005373674217,0.0002798601777383576,0.45731837483512106,0.00028477323194746416,0.05769111131561123,0.0002371299692297192
2024-08-11,0.4350277463134979,0.00030082242869256757,0.4574791885307009,0.0003067175464830822,0.05736872455516909,0.00024242569846077836
2024-08-12,0.4350293231726684,0.00032473020702211176,0.457566325717817,0.0003318245305165363,0.057052092785976394,0.00024818191402666093
2024-08-13,0.4350066522048561,0.0003516580853418582,0.4575897883671578,0.0003601651160595334,0.05674268325906394,0.0002543977491949317
2024-08-14,0.44357947066535586,0.0003086154832520593,0.4501597650115745,0.0003145415951261654,0.05514482376029761,0.00020851302961405986
2024-08-15,0.44304944281306735,0.00014433239409071037,0.455737428512393,0.0001457807675932234,0.0566806578058414,0.00012954975500930477
2024-08-16,0.46077599887997306,0.00010235418661722116,0.44339665210943047,0.0001027663448105163,0.06707257665635936,9.534606554894261e-05
2024-08-17,0.4612558996239615,0.00010585868913267686,0.4430322909642903,0.00010624830549945367,0.06708816103679455,9.652963476826306e-05
2024-08-18,0.46158793295235356,0.00011082526266582984,0.44269214437528576,0.00011110939583868968,0.06708429952280819,9.796782736711734e-05
2024-08-19,0.4617835008031126,0.00011732999346415233,0.4423806315646784,0.00011741865997485734,0.06706056154636249,9.966778955722875e-05
2024-08-20,0.46185957022691193,0.00012541898785271044,0.4421021087087779,0.0001252198445466699,0.06701705094271156,0.00010163545737990452
2024-08-21,0.46183608929226383,0.00013511364156806028,0.44185981465247487,0.00013453629040523966,0.06695436342242893,0.0001038755366737445
2024-08-22,0.46173345329437004,0.0001464164664953247,0.4416552623656396,0.00014537576573288297,0.06687352126589172,0.00010639154091646535
2024-08-23,0.4615705984459938,0.00015931656674937245,0.441488147692712,0.00015773472557695776,0.0667758929632623,0.00010918587551362119
2024-08-24,0.46136391292446616,0.00017379425420564965,0.4413566329376617,0.00017160181037157655,0.06666310566731067,0.00011225995544253508
2024-08-25,0.46112685615507865,0.00018982463543983674,0.44125780408492804,0.00018696058160060086,0.06653695758658495,0.00011561434307177351
2024-08-26,0.47411958179673347,0.000107774882697871,0.4505458157612409,0.00010669576611727634,0.061968527781713516,8.761262546774194e-05
2024-08-27,0.4745265804503975,0.0001132224715794985,0.4508974899712065,0.00011198384251373979,0.06175911924570228,8.973752000535698e-05
2024-08-28,0.47619344404892505,0.00010044990824467199,0.4557815450034996,9.941691604971408e-05,0.05686105456054415,8.36695282322393e-05
2024-08-29,0.47665719456409417,9.807594932463728e-05,0.4571746063947838,9.702070488871134e-05,0.053475688166832215,7.849019352192334e-05
2024-08-30,0.47674327117994225,0.00010399695243876619,0.457449839734183,0.00010273206750776052,0.05312509768369247,8.032252096830567e-05
2024-08-31,0.4757505295376036,0.00010180175000232809,0.4593932664032068,0.00010052517510803683,0.05277387336252183,8.227211619246436e-05
2024-09-01,0.4756163932773553,0.00010891982817761379,0.45956753448873866,0.00010739723825045778,0.052423516121770666,8.433858871806519e-05
2024-09-02,0.4754374861184855,0.00011724635293750853,0.45965245394395493,0.00011544247056364847,0.052075312506656146,8.652164380942243e-05
2024-09-03,0.47454534272915394,0.00011483482987376033,0.46062220880940663,0.0001130954160425988,0.051730349826453796,8.88210503186338e-05
2024-09-04,0.4742930029289777,0.0001237521300255837,0.46063624564098704,0.00012175431138330834,0.05138953499255827,9.12366110629656e-05
