date,harris_mean,harris_var,trump_mean,trump_var,other_mean,other_var
2024-08-03,0.43999999999999995,0.0013997971602434079,0.37000000000000005,0.0013728194726166328,0.08,0.001049290060851927
2024-08-04,0.43999999999999995,0.0014107971602434078,0.36999999999999994,0.0013820694726166328,0.08,0.001051290060851927
2024-08-05,0.44000000000000006,0.001443797160243408,0.37,0.0014098194726166328,0.08,0.001057290060851927
2024-08-06,0.43999999999999995,0.0014987971602434078,0.37,0.001456069472616633,0.08000000000000002,0.001067290060851927
2024-08-07,0.44,0.001575797160243408,0.37,0.0015208194726166328,0.08,0.001081290060851927
2024-08-08,0.44,0.001674797160243408,0.37,0.001604069472616633,0.08,0.001099290060851927
2024-08-09,0.44000000000000006,0.0017957971602434082,0.36999999999999994,0.0017058194726166328,0.08000000000000002,0.001121290060851927
2024-08-10,0.44,0.0019387971602434079,0.37,0.0018260694726166327,0.07999999999999999,0.001147290060851927
2024-08-11,0.44,0.002103797160243408,0.37,0.001964819472616633,0.08,0.0011772900608519271
2024-08-12,0.44,0.0022907971602434078,0.37,0.0021220694726166328,0.08,0.001211290060851927
2024-08-13,0.44,0.0024997971602434077,0.36999999999999994,0.002297819472616633,0.08,0.0012492900608519271
2024-08-14,0.44,0.002730797160243408,0.37,0.002492069472616633,0.08,0.001291290060851927
2024-08-15,0.46018949897651806,0.0009757515031476852,0.39614100349950343,0.0009371520901367232,0.0686756388036004,0.0005800922771798066
2024-08-16,0.4607107772565957,0.001009056423235808,0.39681149126493714,0.0009680594471588921,0.06850293066823558,0.0005898015602078138
2024-08-17,0.46111231496174937,0.0010534268406716424,0.3973413077604781,0.0010082077058632434,0.06833810239064217,0.0006008812050999123
2024-08-18,0.4614059972356346,0.001110000583549565,0.3977417748288178,0.0010585190338060287,0.06818197314246713,0.000613357550532919
2024-08-19,0.46160585618145694,0.0011796002557629523,0.39802733889264447,0.001119689095235883,0.06803514425673085,0.0006272595432772662
2024-08-20,0.4617264196510284,0.001262768206897223,0.3982137186119307,0.0011922028329984197,0.06789801010385829,0.0006426176671258355
2024-08-21,0.46178159092131216,0.0013598171882169786,0.3983165423349759,0.0012763650203028633,0.06777077517436668,0.0006594629734283735
2024-08-22,0.5057105383918017,0.00041554701594030203,0.42266606862237444,0.000406061234135413,0.056491517384097786,0.0003939657737308054
2024-08-23,0.5065573960368585,0.0004284662220116587,0.4231163771779438,0.00041780106833452676,0.05624862309606212,0.00040079607156099636
2024-08-24,0.5071325528787036,0.0004487573872796711,0.423404949275108,0.0004354710458192759,0.05601702881350653,0.000408369782614294
2024-08-25,0.5074677122771372,0.0004768549551408216,0.4235497705802675,0.0004594183982902624,0.05579701363752601,0.0004167008698170916
2024-08-26,0.507600356601292,0.0005130171688528232,0.42357328760712326,0.0004898702043813298,0.055588746314353975,0.0004258033536395486
2024-08-27,0.5075686936890529,0.0005573557940950951,0.4234992193299933,0.0005269488592876765,0.05539229426160726,0.0004356911703839446
2024-08-28,0.4961158754409701,0.00042577118666532407,0.41655984500220095,0.00040473624062124607,0.03690409920453364,0.00029838591332920846
2024-08-29,0.4952473209300081,0.00045567005995697984,0.41603909618693624,0.00043039401815108525,0.03647692066084838,0.0003034807560431738
2024-08-30,0.49443089943736884,0.0004904081032364437,0.4155415624476677,0.000460148088373506,0.0360427456889504,0.00030884638330306755
2024-08-31,0.4936946362630234,0.0005303076243451897,0.4150833761718997,0.0004942165668214767,0.03560205367604963,0.00031447124404324826
2024-09-01,0.4930509716336612,0.0005756775897600133,0.4146728723954056,0.0005328136602395368,0.03515532293028474,0.00032034284374184006
2024-09-02,0.49250057316204315,0.0006267745425708316,0.41431224677819956,0.0005761251521335771,0.03505802729626721,0.0003199357762145504
2024-09-03,0.4920365539109554,0.0006837833872276962,0.41399946643839414,0.0006242938925975497,0.03500003893591409,0.00031887826049445606
2024-09-04,0.49164811173795325,0.0007468154733053645,0.41373000929280895,0.0006774153448345961,0.03494358965888016,0.00031785049412958057
2024-09-05,0.49132317713493745,0.0008159177484294471,0.41349821910205625,0.0007355406109513538,0.03488841892834624,0.0003168476091523813
2024-09-06,0.4910500712918576,0.0008910868204098443,0.41329823374913627,0.0007986836777105396,0.03483427815351557,0.0003158649871086246
2024-09-07,0.49081837878064144,0.0009722835617970979,0.4131245433608848,0.0008668301440905578,0.034780934152301116,0.000314898318540896
2024-09-08,0.49061928487773737,0.0010594458796178603,0.4129722720856457,0.0009399456337166301,0.034728171859074224,0.00031394364865509027
2024-09-09,0.4902427829532773,0.000627943866822471,0.42440236180208857,0.0005845558841962422,0.030112743026136687,0.0002360415692831486
2024-09-10,0.4901535381905934,0.0006589483590187993,0.42480409996353147,0.0006131455216948424,0.03003415681316575,0.00023481116604483305
2024-09-11,0.49007837054107023,0.0006956774099821984,0.4251027158409715,0.0006463824066936,0.029960206487168607,0.0002336562819538161
2024-09-12,0.4900129451114697,0.0007389773438641618,0.42529932266089526,0.0006849435703437216,0.029890894045096497,0.0002325764126445193
2024-09-13,0.4899707946267048,0.0005007936973209095,0.41296741721440905,0.00047315754650908835,0.029826203770611227,0.00023157081199657
2024-09-14,0.4899373808154105,0.0005252564887529254,0.4124931144971006,0.00049518858010092,0.029766101910421713,0.00023063848993690422
2024-09-15,0.4899064612675547,0.0005553947271115848,0.41205654789959906,0.0005216327556376218,0.0297105366699584,0.00022977821460249447
2024-09-16,0.48987674008631343,0.0005915858813133508,0.41167216917697447,0.0005527719978100373,0.029659438526508847,0.0002289885187702409
