date,harris_mean,harris_var,trump_mean,trump_var,other_mean,other_var
2024-09-16,0.58,0.001256661786237189,0.38,0.0012449487554904832,0.03986503854151847,0.0004136873432727907
2024-09-17,0.58,0.0012711617862371889,0.38,0.0012544487554904831,0.03987307696047368,0.0004138541926009624
2024-09-18,0.5560429544070142,0.0004142545514765954,0.4038001131476604,0.00040954781490250503,0.03366501674552678,0.00029501597055305045
2024-09-19,0.5557214742371218,0.00042448361137143484,0.4040070861090138,0.00041672211289535833,0.03368583989442137,0.0002953810415953224
2024-09-20,0.5554333537879774,0.0004436974372274968,0.4041740639024315,0.00043053386002867586,0.03372009616455713,0.00029598211301202115
2024-09-21,0.5551888137836373,0.00047197523520753305,0.404298507796397,0.00045103161832007733,0.033767731573326666,0.0002968189545002714
2024-09-22,0.5549914636529749,0.0005093984001365065,0.4043817701420318,0.00047825696487353354,0.03382866558371074,0.00029789114305876074
2024-09-23,0.5548397308488564,0.0005560372054939684,0.40442802804724,0.0005122410976801367,0.0339027918394994,0.00029919806708465936
2024-09-24,0.5547288121563391,0.000611944774915503,0.4044430306534627,0.0005530041712903216,0.033989979175403764,0.0003007389328260052
2024-09-25,0.5546524287434226,0.0006771567752335545,0.4044330072320376,0.00060055655146336,0.03409007287696275,0.00030251277299995615
2024-09-26,0.5546040753271912,0.0007516942150998572,0.4044038998423752,0.0006549009988303353,0.03420289615906114,0.0003045184573270303
