date,harris_mean,harris_var,trump_mean,trump_var,other_mean,other_var
2024-07-11,0.4373975468044125,0.00029531583411451643,0.4524282017883187,0.00029580505931925616,0.04272802193655506,0.00023613504062790873
2024-07-12,0.439660906968808,0.000249990573791869,0.4629510199705625,0.00025071827566995516,0.03365431628987534,0.0001876894823111341
2024-07-13,0.439661753311286,0.0002731544352247705,0.46342589967411535,0.000274845307825675,0.03308837615169637,0.0001895456749345219
2024-07-14,0.4396082916985974,0.00031352544863148444,0.4637304952325034,0.0003171633435574371,0.032187228377674564,0.00019250472585877478
2024-07-15,0.4395244005427187,0.0003711940534004413,0.4638608900752706,0.00037782610092512475,0.031006673807122288,0.00019638738232922583
2024-07-16,0.4309139345442888,0.000262499360571287,0.4644563813890494,0.000266856961304599,0.02788238971223112,0.00014088052848422496
2024-07-17,0.43007388646081335,0.00029633417247073625,0.46446123914500903,0.00030237185482944357,0.026763452227858073,0.00014346497778272582
2024-07-18,0.4296471401858092,0.00027021621470368803,0.4613463843771649,0.00027603671482343884,0.029999031644373834,0.00012752115377475594
2024-07-19,0.42946417577037277,0.0003080142837327775,0.4609574686333033,0.00031634515934263473,0.028977945438301497,0.0001299987696930564
2024-07-20,0.42942778768493867,0.0003577529543204824,0.4606806058237382,0.0003695897740369765,0.02790073417575727,0.0001327994433947517
2024-07-21,0.4365379758729332,0.0003232070646791293,0.46990758524291343,0.0003329733268787891,0.023268785199093225,0.00011805483525130584
2024-07-22,0.4373590513560541,0.00036946005493532664,0.4708614963121437,0.000381954185547703,0.02220082054059793,0.00012054333472943653
2024-07-23,0.4496714229963828,0.0002092634856636758,0.47638737775614154,0.0002132572948240403,0.0193862564738162,8.777839449399057e-05
2024-07-24,0.45167214032284875,0.000143822352914619,0.4703814641570917,0.00014575564739463274,0.02449958090988214,6.94770156396753e-05
2024-07-25,0.453540323409666,0.00012521248062115613,0.4668503483129202,0.000126737748954896,0.0257313454274895,6.129133892664226e-05
2024-07-26,0.4535768030441228,0.00014029296842583424,0.46630242561571655,0.00014227714293657182,0.025113404869666282,6.218624310813924e-05
2024-07-27,0.45341745815068407,0.00016282907786058638,0.4658991579936831,0.00016547593374817432,0.024366249206947882,6.32628307258029e-05
2024-07-28,0.454991060852333,0.00012029919702074674,0.46611283918245494,0.00012166232062590735,0.0240918049296368,5.053235490198681e-05
2024-07-29,0.45701574935246597,0.00012481147043359828,0.4647117168304891,0.00012616469660390307,0.022075607652229434,4.861947868541952e-05
2024-07-30,0.4619306652210704,0.00011787267122974083,0.46552334221209685,0.00011900450532785973,0.020137301395134147,4.467967274513263e-05
2024-07-31,0.4624349748475892,0.00013457153496189252,0.4654644486405575,0.00013591629171098924,0.019315538266202918,4.545644945090573e-05
2024-08-01,0.4630992795314438,0.00012651245837977086,0.46531722543079457,0.00012753152125502914,0.018532991898377482,4.2099167267568135e-05
2024-08-02,0.4666478933152396,0.00012172104459423737,0.4635651120804009,0.0001224266394443928,0.018206331173894252,3.9294763784323745e-05
2024-08-03,0.4641692660615611,0.00012477329153793787,0.46298904081823544,0.00012536725096203946,0.017977853763443876,3.8306462551908805e-05
2024-08-04,0.46390353188615147,0.00014285623439154647,0.4627912483155215,0.00014341157799915583,0.01726881882163066,3.892892958439147e-05
2024-08-05,0.46360551166392616,0.00016597578125525237,0.4626659976435174,0.000166508567133481,0.016558562609874827,3.958247198354105e-05
2024-08-06,0.46331371248523223,0.00019435826575938455,0.46260407624126443,0.00019490238335005466,0.01585288000798006,4.0260620240841953e-05
2024-08-07,0.46303656570922785,0.00022791032959830568,0.4625896713203482,0.00022850785128660954,0.015156517574173672,4.095686651339704e-05
2024-08-08,0.45691280853199373,0.00016223356619759675,0.4639146683492828,0.0001626018858370308,0.017167888182557274,3.681773588269389e-05
2024-08-09,0.4631245927123522,0.00011449413331614327,0.4579915049016182,0.00011461406890818424,0.018554774865013383,3.226483194603572e-05
2024-08-10,0.4633100200823091,0.00012547992820629715,0.4576757118066492,0.00012562643745887066,0.018050015690620022,3.272761176810667e-05
2024-08-11,0.4640825545267712,0.00010735905796287407,0.4507183101061208,0.00010725513149548188,0.020624024628579766,3.014444616442575e-05
2024-08-12,0.4689821249045706,9.823167130243802e-05,0.4519482679051486,9.799055378222609e-05,0.02006601606876637,2.8682930847295607e-05
2024-08-13,0.4693262730050071,0.00011120319069292105,0.4518369614053979,0.00011060679450722503,0.019476200483101457,2.914415603816958e-05
2024-08-14,0.4713990809322376,0.00010552878214496058,0.45888762316510795,0.0001047180364533465,0.018740869691378767,2.7851999391171905e-05
2024-08-15,0.4681628095227294,9.334607894047288e-05,0.4577394392094829,9.257282378026851e-05,0.020005286256637382,2.6005205400877756e-05
2024-08-16,0.4722302413778962,7.974055067446557e-05,0.4620118654369272,7.913971746747274e-05,0.020376111438377434,2.3785682400290646e-05
2024-08-17,0.47231008801982755,8.994831985773485e-05,0.4623410043086108,8.918794133703564e-05,0.019750226472207623,2.4179581876688844e-05
2024-08-18,0.4722623299474012,0.00010409407012283902,0.4624506118542433,0.00010308509590018575,0.01907538660891661,2.460997705386106e-05
2024-08-19,0.4709845957370396,0.00011115105391695327,0.4627314366204887,0.00011003562588552806,0.017866799884583194,2.4391112392445466e-05
2024-08-20,0.4709271833923979,0.00010839433723550427,0.462377018112248,0.00010737561396194295,0.017599607833246936,2.360283803148228e-05
2024-08-21,0.4670556764339066,0.00010688570129872239,0.4605148413674417,0.00010597462084220661,0.016784615401023325,2.2857345096784667e-05
