date,harris_mean,harris_var,trump_mean,trump_var,other_mean,other_var
2024-09-30,0.3571508069003896,0.0007151530328324986,0.5482606072793081,0.000742033648367853,0.034721640600747464,0.0003138255742418458
2024-10-01,0.3561415310103593,0.0007363836943360689,0.5495411517011941,0.0007698419745745005,0.03472567947078754,0.00031389858775194586
2024-10-02,0.3552008238928939,0.0007656179196704428,0.5505648688046647,0.0008106110301263362,0.034737792789647316,0.0003141176197148254
2024-10-03,0.35435127547906753,0.0008029610643232027,0.5513240107110979,0.0008648380938212834,0.03475797069694101,0.0003144826444630909
2024-10-04,0.35360587965089574,0.0008485484611851171,0.5518351746164721,0.0009329179538195717,0.03478619680321743,0.0003149936193336564
2024-10-05,0.35296896810909484,0.0009025255019864706,0.5521302265278928,0.0010151203166828728,0.03482244825630518,0.00031565048484044454
2024-10-06,0.35243804956035174,0.0009650319744204636,0.5522476340694006,0.0011115974412898703,0.03486669583331909,0.0003164531649138877
2024-10-07,0.3520059297692949,0.0010361919762809227,0.5522260188681124,0.0012224080005180263,0.03491890405746841,0.0003174015672049886
2024-10-08,0.3516626671237573,0.0011161090161124444,0.5521002930641485,0.0013475451354969426,0.034979031338587305,0.000318495583451133
2024-10-09,0.35139713448903664,0.0012048650360167814,0.5518999187332233,0.0014869615049950336,0.03504703013610496,0.0003197350899003148
2024-10-10,0.351198129748685,0.001302521917007598,0.5516485809682805,0.0016405884808013357,0.03512284714299098,0.0003211199477899598
